side,agent_name,scope,power,n_samples,mean_sos,win_rate,most_sc_rate,survived_rate,defeated_rate,win_count,most_sc_count,survived_count,defeated_count,c1_total,c2_total,c3_total,c4_total,c1_avg_per_sample,c2_avg_per_sample,c3_avg_per_sample,c4_avg_per_sample,support_success_total,support_total_total,support_success_ratio
mixed,consistent,overall,OVERALL,35,0.244685,0.200000,0.057143,0.085714,0.657143,7,2,3,23,0,15,1,0,0.000000,0.428571,0.028571,0.000000,862,1343,0.641847
mixed,consistent,per_power,AUSTRIA,5,0.200000,0.200000,0.000000,0.000000,0.800000,1,0,0,4,0,1,1,0,0.000000,0.200000,0.200000,0.000000,118,226,0.522124
mixed,consistent,per_power,ENGLAND,5,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,5,0,0,0,0,0.000000,0.000000,0.000000,0.000000,55,68,0.808824
mixed,consistent,per_power,FRANCE,5,0.228556,0.200000,0.000000,0.400000,0.400000,1,0,2,2,0,2,0,0,0.000000,0.400000,0.000000,0.000000,140,218,0.642202
mixed,consistent,per_power,GERMANY,5,0.683729,0.400000,0.400000,0.000000,0.200000,2,2,0,1,0,9,0,0,0.000000,1.800000,0.000000,0.000000,214,307,0.697068
mixed,consistent,per_power,ITALY,5,0.200000,0.200000,0.000000,0.000000,0.800000,1,0,0,4,0,2,0,0,0.000000,0.400000,0.000000,0.000000,128,173,0.739884
mixed,consistent,per_power,RUSSIA,5,0.200508,0.200000,0.000000,0.200000,0.600000,1,0,1,3,0,0,0,0,0.000000,0.000000,0.000000,0.000000,80,181,0.441989
mixed,consistent,per_power,TURKEY,5,0.200000,0.200000,0.000000,0.000000,0.800000,1,0,0,4,0,1,0,0,0.000000,0.200000,0.000000,0.000000,127,170,0.747059
mixed,cicero_nopress,overall,OVERALL,35,0.187378,0.171429,0.000000,0.114286,0.714286,6,0,4,25,3,33,13,0,0.085714,0.942857,0.371429,0.000000,939,1458,0.644033
mixed,cicero_nopress,per_power,AUSTRIA,5,0.200000,0.200000,0.000000,0.000000,0.800000,1,0,0,4,0,4,0,0,0.000000,0.800000,0.000000,0.000000,103,156,0.660256
mixed,cicero_nopress,per_power,ENGLAND,5,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,5,0,1,3,0,0.000000,0.200000,0.600000,0.000000,54,70,0.771429
mixed,cicero_nopress,per_power,FRANCE,5,0.400000,0.400000,0.000000,0.000000,0.600000,2,0,0,3,1,2,1,0,0.200000,0.400000,0.200000,0.000000,179,228,0.785088
mixed,cicero_nopress,per_power,GERMANY,5,0.650761,0.600000,0.000000,0.200000,0.200000,3,0,1,1,1,6,2,0,0.200000,1.200000,0.400000,0.000000,268,355,0.754930
mixed,cicero_nopress,per_power,ITALY,5,0.029202,0.000000,0.000000,0.400000,0.600000,0,0,2,3,0,8,1,0,0.000000,1.600000,0.200000,0.000000,109,173,0.630058
mixed,cicero_nopress,per_power,RUSSIA,5,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,5,0,6,1,0,0.000000,1.200000,0.200000,0.000000,95,233,0.407725
mixed,cicero_nopress,per_power,TURKEY,5,0.031683,0.000000,0.000000,0.200000,0.800000,0,0,1,4,1,6,5,0,0.200000,1.200000,1.000000,0.000000,131,243,0.539095
mixed,dipnet,overall,OVERALL,35,0.006586,0.000000,0.000000,0.114286,0.885714,0,0,4,31,20,45,9,1,0.571429,1.285714,0.257143,0.028571,544,1166,0.466552
