side,agent_name,scope,power,n_samples,mean_sos,win_rate,most_sc_rate,survived_rate,defeated_rate,win_count,most_sc_count,survived_count,defeated_count,c1_total,c2_total,c3_total,c4_total,c1_avg_per_sample,c2_avg_per_sample,c3_avg_per_sample,c4_avg_per_sample,support_success_total,support_total_total,support_success_ratio
mixed,consistent,overall,OVERALL,70,0.257859,0.171429,0.100000,0.285714,0.442857,12,7,20,31,2,22,0,0,0.028571,0.314286,0.000000,0.000000,2395,3900,0.614103
mixed,consistent,per_power,AUSTRIA,10,0.145824,0.100000,0.100000,0.100000,0.700000,1,1,1,7,0,4,0,0,0.000000,0.400000,0.000000,0.000000,293,496,0.590726
mixed,consistent,per_power,ENGLAND,10,0.081264,0.000000,0.100000,0.300000,0.600000,0,1,3,6,2,3,0,0,0.200000,0.300000,0.000000,0.000000,269,413,0.651332
mixed,consistent,per_power,FRANCE,10,0.547533,0.400000,0.200000,0.300000,0.100000,4,2,3,1,0,3,0,0,0.000000,0.300000,0.000000,0.000000,424,718,0.590529
mixed,consistent,per_power,GERMANY,10,0.437564,0.400000,0.000000,0.200000,0.400000,4,0,2,4,0,3,0,0,0.000000,0.300000,0.000000,0.000000,418,692,0.604046
mixed,consistent,per_power,ITALY,10,0.233214,0.200000,0.000000,0.500000,0.300000,2,0,5,3,0,2,0,0,0.000000,0.200000,0.000000,0.000000,396,606,0.653465
mixed,consistent,per_power,RUSSIA,10,0.155167,0.000000,0.200000,0.200000,0.600000,0,2,2,6,0,1,0,0,0.000000,0.100000,0.000000,0.000000,243,405,0.600000
mixed,consistent,per_power,TURKEY,10,0.204446,0.100000,0.100000,0.400000,0.400000,1,1,4,4,0,6,0,0,0.000000,0.600000,0.000000,0.000000,352,570,0.617544
mixed,cicero_nopress,overall,OVERALL,70,0.132413,0.014286,0.128571,0.200000,0.657143,1,9,14,46,20,80,31,0,0.285714,1.142857,0.442857,0.000000,2205,3519,0.626598
mixed,cicero_nopress,per_power,AUSTRIA,10,0.144297,0.000000,0.200000,0.100000,0.700000,0,2,1,7,2,7,1,0,0.200000,0.700000,0.100000,0.000000,190,379,0.501319
mixed,cicero_nopress,per_power,ENGLAND,10,0.165748,0.000000,0.200000,0.200000,0.600000,0,2,2,6,3,9,4,0,0.300000,0.900000,0.400000,0.000000,368,502,0.733068
mixed,cicero_nopress,per_power,FRANCE,10,0.128666,0.000000,0.100000,0.400000,0.500000,0,1,4,5,3,4,4,0,0.300000,0.400000,0.400000,0.000000,445,562,0.791815
mixed,cicero_nopress,per_power,GERMANY,10,0.160300,0.100000,0.100000,0.100000,0.700000,1,1,1,7,3,9,16,0,0.300000,0.900000,1.600000,0.000000,349,606,0.575908
mixed,cicero_nopress,per_power,ITALY,10,0.103820,0.000000,0.100000,0.300000,0.600000,0,1,3,6,2,20,4,0,0.200000,2.000000,0.400000,0.000000,288,426,0.676056
mixed,cicero_nopress,per_power,RUSSIA,10,0.146106,0.000000,0.100000,0.200000,0.700000,0,1,2,7,6,16,2,0,0.600000,1.600000,0.200000,0.000000,338,629,0.537361
mixed,cicero_nopress,per_power,TURKEY,10,0.077953,0.000000,0.100000,0.100000,0.800000,0,1,1,8,1,15,0,0,0.100000,1.500000,0.000000,0.000000,227,415,0.546988
mixed,dipnet,overall,OVERALL,70,0.025824,0.014286,0.014286,0.142857,0.828571,1,1,10,58,18,92,36,10,0.257143,1.314286,0.514286,0.142857,1235,2644,0.467095
mixed,dipnet,per_power,AUSTRIA,10,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,10,0,6,4,1,0.000000,0.600000,0.400000,0.100000,95,170,0.558824
mixed,dipnet,per_power,ENGLAND,10,0.019268,0.000000,0.000000,0.200000,0.800000,0,0,2,8,0,16,1,0,0.000000,1.600000,0.100000,0.000000,196,402,0.487562
mixed,dipnet,per_power,FRANCE,10,0.157679,0.100000,0.100000,0.200000,0.600000,1,1,2,6,4,20,3,2,0.400000,2.000000,0.300000,0.200000,307,636,0.482704
mixed,dipnet,per_power,GERMANY,10,0.000259,0.000000,0.000000,0.100000,0.900000,0,0,1,9,7,21,13,4,0.700000,2.100000,1.300000,0.400000,185,346,0.534682
mixed,dipnet,per_power,ITALY,10,0.002717,0.000000,0.000000,0.300000,0.700000,0,0,3,7,0,6,7,1,0.000000,0.600000,0.700000,0.100000,176,390,0.451282
mixed,dipnet,per_power,RUSSIA,10,0.000532,0.000000,0.000000,0.100000,0.900000,0,0,1,9,2,16,2,1,0.200000,1.600000,0.200000,0.100000,112,307,0.364821
mixed,dipnet,per_power,TURKEY,10,0.000315,0.000000,0.000000,0.100000,0.900000,0,0,1,9,5,7,6,1,0.500000,0.700000,0.600000,0.100000,164,393,0.417303
mixed,searchbot,overall,OVERALL,70,0.155333,0.100000,0.042857,0.228571,0.628571,7,3,16,44,50,129,37,12,0.714286,1.842857,0.528571,0.171429,2117,3402,0.622281
mixed,searchbot,per_power,AUSTRIA,10,0.061244,0.000000,0.100000,0.000000,0.900000,0,1,0,9,3,9,5,2,0.300000,0.900000,0.500000,0.200000,243,370,0.656757
mixed,searchbot,per_power,ENGLAND,10,0.123257,0.100000,0.000000,0.300000,0.600000,1,0,3,6,10,23,3,1,1.000000,2.300000,0.300000,0.100000,257,412,0.623786
mixed,searchbot,per_power,FRANCE,10,0.408718,0.300000,0.100000,0.200000,0.400000,3,1,2,4,9,19,5,0,0.900000,1.900000,0.500000,0.000000,433,701,0.617689
mixed,searchbot,per_power,GERMANY,10,0.049172,0.000000,0.000000,0.700000,0.300000,0,0,7,3,5,23,10,4,0.500000,2.300000,1.000000,0.400000,285,497,0.573441
