side,agent_name,scope,power,n_samples,mean_sos,win_rate,most_sc_rate,survived_rate,defeated_rate,win_count,most_sc_count,survived_count,defeated_count,c1_total,c2_total,c3_total,c4_total,c1_avg_per_sample,c2_avg_per_sample,c3_avg_per_sample,c4_avg_per_sample,support_success_total,support_total_total,support_success_ratio
mixed,consistent,overall,OVERALL,70,0.180398,0.114286,0.085714,0.185714,0.614286,8,6,13,43,3,24,1,0,0.042857,0.342857,0.014286,0.000000,2171,3330,0.651952
mixed,consistent,per_power,AUSTRIA,10,0.118541,0.000000,0.200000,0.200000,0.600000,0,2,2,6,1,4,1,0,0.100000,0.400000,0.100000,0.000000,266,477,0.557652
mixed,consistent,per_power,ENGLAND,10,0.136475,0.100000,0.000000,0.200000,0.700000,1,0,2,7,0,2,0,0,0.000000,0.200000,0.000000,0.000000,298,443,0.672686
mixed,consistent,per_power,FRANCE,10,0.300000,0.300000,0.000000,0.000000,0.700000,3,0,0,7,2,4,0,0,0.200000,0.400000,0.000000,0.000000,398,580,0.686207
mixed,consistent,per_power,GERMANY,10,0.034729,0.000000,0.000000,0.300000,0.700000,0,0,3,7,0,2,0,0,0.000000,0.200000,0.000000,0.000000,244,375,0.650667
mixed,consistent,per_power,ITALY,10,0.302071,0.200000,0.100000,0.200000,0.500000,2,1,2,5,0,11,0,0,0.000000,1.100000,0.000000,0.000000,416,648,0.641975
mixed,consistent,per_power,RUSSIA,10,0.071405,0.000000,0.100000,0.200000,0.700000,0,1,2,7,0,0,0,0,0.000000,0.000000,0.000000,0.000000,216,329,0.656535
mixed,consistent,per_power,TURKEY,10,0.299567,0.200000,0.200000,0.200000,0.400000,2,2,2,4,0,1,0,0,0.000000,0.100000,0.000000,0.000000,333,478,0.696653
mixed,cicero_nopress,overall,OVERALL,70,0.272093,0.185714,0.114286,0.185714,0.514286,13,8,13,36,19,102,47,2,0.271429,1.457143,0.671429,0.028571,2254,3262,0.690987
mixed,cicero_nopress,per_power,AUSTRIA,10,0.127551,0.100000,0.000000,0.100000,0.800000,1,0,1,8,2,14,6,1,0.200000,1.400000,0.600000,0.100000,232,381,0.608924
mixed,cicero_nopress,per_power,ENGLAND,10,0.135552,0.000000,0.200000,0.100000,0.700000,0,2,1,7,0,10,9,0,0.000000,1.000000,0.900000,0.000000,232,312,0.743590
mixed,cicero_nopress,per_power,FRANCE,10,0.326104,0.200000,0.200000,0.200000,0.400000,2,2,2,4,4,17,12,0,0.400000,1.700000,1.200000,0.000000,451,682,0.661290
mixed,cicero_nopress,per_power,GERMANY,10,0.515126,0.500000,0.000000,0.100000,0.400000,5,0,1,4,2,17,6,0,0.200000,1.700000,0.600000,0.000000,373,514,0.725681
mixed,cicero_nopress,per_power,ITALY,10,0.397567,0.300000,0.100000,0.400000,0.200000,3,1,4,2,6,11,6,0,0.600000,1.100000,0.600000,0.000000,354,443,0.799097
mixed,cicero_nopress,per_power,RUSSIA,10,0.111827,0.100000,0.000000,0.200000,0.700000,1,0,2,7,3,23,3,0,0.300000,2.300000,0.300000,0.000000,278,456,0.609649
mixed,cicero_nopress,per_power,TURKEY,10,0.290922,0.100000,0.300000,0.200000,0.400000,1,3,2,4,2,10,5,1,0.200000,1.000000,0.500000,0.100000,334,474,0.704641
mixed,dipnet,overall,OVERALL,70,0.036352,0.000000,0.042857,0.100000,0.857143,0,3,7,60,37,132,35,6,0.528571,1.885714,0.500000,0.085714,1378,2563,0.537651
mixed,dipnet,per_power,AUSTRIA,10,0.026891,0.000000,0.100000,0.000000,0.900000,0,1,0,9,0,10,4,0,0.000000,1.000000,0.400000,0.000000,169,350,0.482857
mixed,dipnet,per_power,ENGLAND,10,0.032432,0.000000,0.000000,0.100000,0.900000,0,0,1,9,12,28,5,0,1.200000,2.800000,0.500000,0.000000,155,235,0.659574
mixed,dipnet,per_power,FRANCE,10,0.174580,0.000000,0.200000,0.200000,0.600000,0,2,2,6,13,31,6,1,1.300000,3.100000,0.600000,0.100000,410,640,0.640625
mixed,dipnet,per_power,GERMANY,10,0.016238,0.000000,0.000000,0.200000,0.800000,0,0,2,8,4,24,5,1,0.400000,2.400000,0.500000,0.100000,231,420,0.550000
mixed,dipnet,per_power,ITALY,10,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,10,4,17,6,3,0.400000,1.700000,0.600000,0.300000,129,189,0.682540
mixed,dipnet,per_power,RUSSIA,10,0.002961,0.000000,0.000000,0.100000,0.900000,0,0,1,9,0,6,4,1,0.000000,0.600000,0.400000,0.100000,155,366,0.423497
mixed,dipnet,per_power,TURKEY,10,0.001361,0.000000,0.000000,0.100000,0.900000,0,0,1,9,4,16,5,0,0.400000,1.600000,0.500000,0.000000,129,363,0.355372
mixed,searchbot,overall,OVERALL,70,0.082586,0.042857,0.028571,0.185714,0.742857,3,2,13,52,65,165,25,5,0.928571,2.357143,0.357143,0.071429,1789,2944,0.607677
mixed,searchbot,per_power,AUSTRIA,10,0.100000,0.100000,0.000000,0.000000,0.900000,1,0,0,9,1,9,1,1,0.100000,0.900000,0.100000,0.100000,99,169,0.585799
mixed,searchbot,per_power,ENGLAND,10,0.070235,0.000000,0.100000,0.200000,0.700000,0,1,2,7,12,29,3,1,1.200000,2.900000,0.300000,0.100000,232,370,0.627027
mixed,searchbot,per_power,FRANCE,10,0.075105,0.000000,0.000000,0.500000,0.500000,0,0,5,5,10,32,11,1,1.000000,3.200000,1.100000,0.100000,298,467,0.638116
mixed,searchbot,per_power,GERMANY,10,0.185357,0.100000,0.100000,0.100000,0.700000,1,1,1,7,11,32,2,0,1.100000,3.200000,0.200000,0.000000,333,599,0.555927
mixed,searchbot,per_power,ITALY,10,0.110504,0.100000,0.000000,0.100000,0.800000,1,0,1,8,8,20,3,1,0.800000,2.000000,0.300000,0.100000,282,399,0.706767
mixed,searchbot,per_power,RUSSIA,10,0.034872,0.000000,0.000000,0.300000,0.700000,0,0,3,7,14,17,4,0,1.400000,1.700000,0.400000,0.000000,325,531,0.612053
mixed,searchbot,per_power,TURKEY,10,0.002027,0.000000,0.000000,0.100000,0.900000,0,0,1,9,9,26,1,1,0.900000,2.600000,0.100000,0.100000,220,409,0.537897
