side,agent_name,scope,power,n_samples,mean_sos,win_rate,most_sc_rate,survived_rate,defeated_rate,win_count,most_sc_count,survived_count,defeated_count,c1_total,c2_total,c3_total,c4_total,c1_avg_per_sample,c2_avg_per_sample,c3_avg_per_sample,c4_avg_per_sample,support_success_total,support_total_total,support_success_ratio
mixed,consistent,overall,OVERALL,70,0.224349,0.142857,0.085714,0.214286,0.557143,10,6,15,39,0,26,0,0,0.000000,0.371429,0.000000,0.000000,2230,3612,0.617386
mixed,consistent,per_power,AUSTRIA,10,0.017146,0.000000,0.000000,0.200000,0.800000,0,0,2,8,0,6,0,0,0.000000,0.600000,0.000000,0.000000,287,444,0.646396
mixed,consistent,per_power,ENGLAND,10,0.015124,0.000000,0.000000,0.100000,0.900000,0,0,1,9,0,3,0,0,0.000000,0.300000,0.000000,0.000000,139,204,0.681373
mixed,consistent,per_power,FRANCE,10,0.354195,0.200000,0.100000,0.400000,0.300000,2,1,4,3,0,4,0,0,0.000000,0.400000,0.000000,0.000000,408,761,0.536137
mixed,consistent,per_power,GERMANY,10,0.331937,0.200000,0.200000,0.200000,0.400000,2,2,2,4,0,4,0,0,0.000000,0.400000,0.000000,0.000000,397,594,0.668350
mixed,consistent,per_power,ITALY,10,0.481189,0.400000,0.100000,0.100000,0.400000,4,1,1,4,0,4,0,0,0.000000,0.400000,0.000000,0.000000,411,638,0.644201
mixed,consistent,per_power,RUSSIA,10,0.196854,0.100000,0.100000,0.200000,0.600000,1,1,2,6,0,1,0,0,0.000000,0.100000,0.000000,0.000000,268,496,0.540323
mixed,consistent,per_power,TURKEY,10,0.173997,0.100000,0.100000,0.300000,0.500000,1,1,3,5,0,4,0,0,0.000000,0.400000,0.000000,0.000000,320,475,0.673684
mixed,cicero_nopress,overall,OVERALL,70,0.226835,0.157143,0.071429,0.200000,0.571429,11,5,14,40,12,114,52,1,0.171429,1.628571,0.742857,0.014286,2096,3386,0.619019
mixed,cicero_nopress,per_power,AUSTRIA,10,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,10,0,8,2,0,0.000000,0.800000,0.200000,0.000000,127,234,0.542735
mixed,cicero_nopress,per_power,ENGLAND,10,0.059196,0.000000,0.100000,0.100000,0.800000,0,1,1,8,0,13,5,0,0.000000,1.300000,0.500000,0.000000,216,297,0.727273
mixed,cicero_nopress,per_power,FRANCE,10,0.375556,0.300000,0.100000,0.100000,0.500000,3,1,1,5,1,14,4,0,0.100000,1.400000,0.400000,0.000000,365,642,0.568536
mixed,cicero_nopress,per_power,GERMANY,10,0.503894,0.400000,0.100000,0.300000,0.200000,4,1,3,2,1,22,17,1,0.100000,2.200000,1.700000,0.100000,429,617,0.695300
mixed,cicero_nopress,per_power,ITALY,10,0.153367,0.000000,0.100000,0.500000,0.400000,0,1,5,4,3,23,7,0,0.300000,2.300000,0.700000,0.000000,426,644,0.661491
mixed,cicero_nopress,per_power,RUSSIA,10,0.471389,0.400000,0.100000,0.200000,0.300000,4,1,2,3,3,17,10,0,0.300000,1.700000,1.000000,0.000000,382,703,0.543385
mixed,cicero_nopress,per_power,TURKEY,10,0.024440,0.000000,0.000000,0.200000,0.800000,0,0,2,8,4,17,7,0,0.400000,1.700000,0.700000,0.000000,151,249,0.606426
mixed,dipnet,overall,OVERALL,70,0.001278,0.000000,0.000000,0.057143,0.942857,0,0,4,66,28,83,23,3,0.400000,1.185714,0.328571,0.042857,1113,2178,0.511019
mixed,dipnet,per_power,AUSTRIA,10,0.000225,0.000000,0.000000,0.100000,0.900000,0,0,1,9,1,11,1,1,0.100000,1.100000,0.100000,0.100000,85,178,0.477528
mixed,dipnet,per_power,ENGLAND,10,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,10,1,10,4,0,0.100000,1.000000,0.400000,0.000000,86,123,0.699187
mixed,dipnet,per_power,FRANCE,10,0.008224,0.000000,0.000000,0.100000,0.900000,0,0,1,9,5,22,5,0,0.500000,2.200000,0.500000,0.000000,233,451,0.516630
mixed,dipnet,per_power,GERMANY,10,0.000281,0.000000,0.000000,0.100000,0.900000,0,0,1,9,8,16,9,0,0.800000,1.600000,0.900000,0.000000,216,499,0.432866
mixed,dipnet,per_power,ITALY,10,0.000216,0.000000,0.000000,0.100000,0.900000,0,0,1,9,10,7,0,0,1.000000,0.700000,0.000000,0.000000,237,351,0.675214
mixed,dipnet,per_power,RUSSIA,10,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,10,3,10,1,2,0.300000,1.000000,0.100000,0.200000,96,235,0.408511
mixed,dipnet,per_power,TURKEY,10,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,0,10,0,7,3,0,0.000000,0.700000,0.300000,0.000000,160,341,0.469208
mixed,searchbot,overall,OVERALL,70,0.118967,0.057143,0.057143,0.171429,0.714286,4,4,12,50,61,146,38,14,0.871429,2.085714,0.542857,0.200000,1992,3437,0.579575
mixed,searchbot,per_power,AUSTRIA,10,0.100000,0.100000,0.000000,0.000000,0.900000,1,0,0,9,2,12,0,2,0.200000,1.200000,0.000000,0.200000,134,255,0.525490
mixed,searchbot,per_power,ENGLAND,10,0.083112,0.000000,0.000000,0.200000,0.800000,0,0,2,8,8,19,4,3,0.800000,1.900000,0.400000,0.300000,302,491,0.615071
mixed,searchbot,per_power,FRANCE,10,0.160143,0.100000,0.000000,0.400000,0.500000,1,0,4,5,6,25,17,0,0.600000,2.500000,1.700000,0.000000,376,609,0.617406
mixed,searchbot,per_power,GERMANY,10,0.117428,0.000000,0.200000,0.000000,0.800000,0,2,0,8,24,33,5,3,2.400000,3.300000,0.500000,0.300000,277,546,0.507326
mixed,searchbot,per_power,ITALY,10,0.077127,0.000000,0.100000,0.200000,0.700000,0,1,2,7,8,20,5,1,0.800000,2.000000,0.500000,0.100000,315,510,0.617647
mixed,searchbot,per_power,RUSSIA,10,0.194732,0.100000,0.100000,0.300000,0.500000,1,1,3,5,6,18,3,1,0.600000,1.800000,0.300000,0.100000,341,612,0.557190
mixed,searchbot,per_power,TURKEY,10,0.100225,0.100000,0.000000,0.100000,0.800000,1,0,1,8,7,19,4,4,0.700000,1.900000,0.400000,0.400000,247,414,0.596618
