game_id,seed,block_seed,shift,setup,my_power,my_agent,opp_agent,end_reason,final_phase,num_phases,agent_AUSTRIA,agent_ENGLAND,agent_FRANCE,agent_GERMANY,agent_ITALY,agent_RUSSIA,agent_TURKEY,sc_AUSTRIA,sc_ENGLAND,sc_FRANCE,sc_GERMANY,sc_ITALY,sc_RUSSIA,sc_TURKEY,sos_AUSTRIA,sos_ENGLAND,sos_FRANCE,sos_GERMANY,sos_ITALY,sos_RUSSIA,sos_TURKEY,c1_AUSTRIA,c2_AUSTRIA,c3_AUSTRIA,c4_AUSTRIA,c1_ENGLAND,c2_ENGLAND,c3_ENGLAND,c4_ENGLAND,c1_FRANCE,c2_FRANCE,c3_FRANCE,c4_FRANCE,c1_GERMANY,c2_GERMANY,c3_GERMANY,c4_GERMANY,c1_ITALY,c2_ITALY,c3_ITALY,c4_ITALY,c1_RUSSIA,c2_RUSSIA,c3_RUSSIA,c4_RUSSIA,c1_TURKEY,c2_TURKEY,c3_TURKEY,c4_TURKEY,support_success_AUSTRIA,support_total_AUSTRIA,support_success_ENGLAND,support_total_ENGLAND,support_success_FRANCE,support_total_FRANCE,support_success_GERMANY,support_total_GERMANY,support_success_ITALY,support_total_ITALY,support_success_RUSSIA,support_total_RUSSIA,support_success_TURKEY,support_total_TURKEY
run_multi_block3_shift1_seed3001_v2,3001,3,1,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1908R,35,searchbot,consistent,cicero_nopress,consistent,dipnet,dipnet,cicero_nopress,6,0,1,20,2,0,5,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,1,0,0,25,45,8,11,8,9,37,41,10,13,6,10,16,23
run_multi_block3_shift0_seed3000_v2,3000,3,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_ITALY,F1910R,44,cicero_nopress,searchbot,dipnet,searchbot,consistent,consistent,dipnet,0,1,0,12,18,3,0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,0,1,0,0,3,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,32,24,52,29,55,53,65,34,78,6,14
run_multi_block2_shift3_seed2003_v2,2003,2,3,multi,AUSTRIA,consistent,dipnet,solo_18sc_TURKEY,F1910R,44,cicero_nopress,cicero_nopress,dipnet,dipnet,searchbot,consistent,consistent,0,3,11,1,0,0,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,2,0,0,0,1,0,0,0,4,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,15,39,25,35,29,55,21,54,16,27,4,11,28,46
run_multi_block2_shift2_seed2002_v2,2002,2,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1912R,54,consistent,consistent,cicero_nopress,cicero_nopress,dipnet,searchbot,searchbot,0,0,2,21,0,0,11,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18,56,8,12,31,35,67,83,28,34,2,8,45,70
run_multi_block3_shift2_seed3002_v2,3002,3,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_RUSSIA,F1910R,41,consistent,dipnet,searchbot,dipnet,cicero_nopress,cicero_nopress,searchbot,0,0,10,5,1,18,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5,0,3,8,15,9,16,39,45,21,82,22,33,40,68,18,33
run_multi_block4_shift0_seed4000_v2,4000,4,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1913R,57,searchbot,cicero_nopress,consistent,consistent,dipnet,searchbot,dipnet,0,0,0,21,7,0,6,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,16,29,25,26,31,38,53,57,54,82,16,39,44,88
run_multi_block2_shift3_seed2003_v2,2003,2,3,multi,AUSTRIA,consistent,dipnet,solo_18sc_TURKEY,F1910R,44,cicero_nopress,cicero_nopress,dipnet,dipnet,searchbot,consistent,consistent,0,3,11,1,0,0,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,2,0,0,0,1,0,0,0,4,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,15,39,25,35,29,55,21,54,16,27,4,11,28,46
run_multi_block3_shift3_seed3003_v2,3003,3,3,multi,AUSTRIA,consistent,dipnet,max_phases,F1913M,60,dipnet,cicero_nopress,consistent,cicero_nopress,searchbot,searchbot,consistent,0,4,6,2,7,15,0,0.000000,0.048485,0.109091,0.012121,0.148485,0.681818,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,2,0,0,0,5,1,0,0,0,0,0,7,7,29,37,36,48,19,39,57,82,44,81,14,23
run_multi_block4_shift2_seed4002_v2,4002,4,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1907R,30,dipnet,consistent,cicero_nopress,cicero_nopress,searchbot,dipnet,searchbot,0,1,2,19,5,0,7,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,10,16,18,14,14,37,52,20,30,8,10,19,39
run_multi_block3_shift0_seed3000_v2,3000,3,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_ITALY,F1910R,44,cicero_nopress,searchbot,dipnet,searchbot,consistent,consistent,dipnet,0,1,0,12,18,3,0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,0,1,0,0,3,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,32,24,52,29,55,53,65,34,78,6,14
run_multi_block4_shift1_seed4001_v2,4001,4,1,multi,AUSTRIA,consistent,dipnet,solo_18sc_ITALY,F1913R,56,cicero_nopress,dipnet,searchbot,searchbot,consistent,cicero_nopress,consistent,0,0,3,13,18,0,0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,6,1,0,5,9,1,0,0,0,0,0,0,3,2,0,0,0,0,0,7,7,8,8,51,83,29,103,70,94,22,43,10,33
run_multi_block4_shift3_seed4003_v2,4003,4,3,multi,AUSTRIA,consistent,dipnet,stop_after_W1913A,W1913A,59,consistent,searchbot,dipnet,dipnet,cicero_nopress,consistent,cicero_nopress,0,15,0,0,2,17,0,0.000000,0.434363,0.000000,0.000000,0.007722,0.557915,0.000000,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,5,5,83,112,18,32,11,17,40,57,53,118,11,14
run_multi_block3_shift1_seed3001_v2,3001,3,1,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1909R,40,searchbot,consistent,cicero_nopress,consistent,dipnet,dipnet,cicero_nopress,3,0,3,18,4,0,6,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,3,0,0,22,50,10,13,15,17,37,61,13,17,6,17,13,41
run_multi_block5_shift0_seed5000_v2,5000,5,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_RUSSIA,F1912R,53,dipnet,searchbot,consistent,cicero_nopress,consistent,cicero_nopress,searchbot,0,1,10,0,1,18,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,1,0,0,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,8,32,40,50,58,7,13,32,41,39,61,31,41
run_multi_block5_shift2_seed5002_v2,5002,5,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_TURKEY,F1910R,44,cicero_nopress,consistent,searchbot,dipnet,searchbot,dipnet,consistent,0,0,6,9,0,0,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,1,0,0,0,0,0,0,0,0,2,0,8,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,13,20,15,31,22,28,35,71,26,45,5,12,36,48
run_multi_block5_shift3_seed5003_v2,5003,5,3,multi,AUSTRIA,consistent,dipnet,max_phases,S1913R,60,searchbot,cicero_nopress,dipnet,consistent,dipnet,consistent,cicero_nopress,0,15,0,4,0,13,2,0.000000,0.543478,0.000000,0.038647,0.000000,0.408213,0.009662,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,2,2,56,70,7,13,47,65,15,28,61,102,30,36
run_multi_block3_shift2_seed3002_v2,3002,3,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_RUSSIA,F1910R,41,consistent,dipnet,searchbot,dipnet,cicero_nopress,cicero_nopress,searchbot,0,0,10,5,1,18,0,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5,0,3,8,15,9,16,39,45,21,82,22,33,40,68,18,33
run_multi_block5_shift1_seed5001_v2,5001,5,1,multi,AUSTRIA,consistent,dipnet,max_phases,S1919M,60,consistent,dipnet,cicero_nopress,searchbot,cicero_nopress,searchbot,dipnet,6,0,17,0,10,1,0,0.084507,0.000000,0.678404,0.000000,0.234742,0.002347,0.000000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,1,0,0,83,119,10,10,118,283,7,15,85,141,28,41,4,23
run_multi_block6_shift0_seed6000_v2,6000,6,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_FRANCE,F1913M,54,cicero_nopress,searchbot,cicero_nopress,consistent,dipnet,searchbot,dipnet,0,5,18,0,0,11,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,1,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,0,1,0,10,12,18,78,39,112,22,25,27,31,69,127,10,17
run_multi_block6_shift1_seed6001_v2,6001,6,1,multi,AUSTRIA,consistent,dipnet,solo_18sc_FRANCE,F1911R,49,consistent,dipnet,consistent,searchbot,cicero_nopress,dipnet,cicero_nopress,16,0,18,0,0,0,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,2,0,0,0,2,0,0,1,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,62,101,6,8,68,102,22,42,15,20,7,10,7,14
run_multi_block6_shift2_seed6002_v2,6002,6,2,multi,AUSTRIA,consistent,dipnet,max_phases,F1913R,60,searchbot,cicero_nopress,searchbot,dipnet,consistent,cicero_nopress,consistent,0,0,13,0,14,6,1,0.000000,0.000000,0.420398,0.000000,0.487562,0.089552,0.002488,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,7,7,54,90,10,63,48,94,51,90,29,51
run_multi_block6_shift3_seed6003_v2,6003,6,3,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1910R,45,dipnet,consistent,dipnet,cicero_nopress,searchbot,consistent,searchbot,0,0,2,20,10,0,2,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,1,0,0,0,0,0,1,1,0,0,0,2,3,0,2,3,1,1,0,0,0,0,2,4,0,0,5,11,8,11,19,40,52,59,38,61,1,4,12,23
run_multi_block3_shift3_seed3003_v2,3003,3,3,multi,AUSTRIA,consistent,dipnet,max_phases,F1913M,60,dipnet,cicero_nopress,consistent,cicero_nopress,searchbot,searchbot,consistent,0,4,6,2,7,15,0,0.000000,0.048485,0.109091,0.012121,0.148485,0.681818,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,2,0,0,0,5,1,0,0,0,0,0,7,7,29,37,36,48,19,39,57,82,44,81,14,23
run_multi_block7_shift0_seed7000_v2,7000,7,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_TURKEY,F1909R,41,cicero_nopress,consistent,searchbot,cicero_nopress,dipnet,consistent,searchbot,0,0,9,7,0,0,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,1,1,0,0,0,0,0,4,5,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,14,24,8,14,27,46,18,42,12,13,8,15,47,57
run_multi_block7_shift1_seed7001_v2,7001,7,1,multi,AUSTRIA,consistent,dipnet,solo_18sc_FRANCE,F1908M,33,consistent,dipnet,cicero_nopress,consistent,searchbot,dipnet,cicero_nopress,7,0,19,1,3,2,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,3,0,0,21,51,9,10,24,36,8,22,17,39,16,24,21,33
run_multi_block7_shift2_seed7002_v2,7002,7,2,multi,AUSTRIA,consistent,dipnet,stop_after_W1913A,W1913A,56,dipnet,searchbot,consistent,dipnet,cicero_nopress,searchbot,consistent,0,14,3,0,0,0,17,0.000000,0.396761,0.018219,0.000000,0.000000,0.000000,0.585020,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,20,87,121,29,50,11,31,6,8,20,44,50,62
run_multi_block4_shift0_seed4000_v2,4000,4,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1913R,57,searchbot,cicero_nopress,consistent,consistent,dipnet,searchbot,dipnet,0,0,0,21,7,0,6,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,16,29,25,26,31,38,53,57,54,82,16,39,44,88
run_multi_block7_shift3_seed7003_v2,7003,7,3,multi,AUSTRIA,consistent,dipnet,solo_18sc_RUSSIA,F1907R,31,searchbot,cicero_nopress,dipnet,searchbot,consistent,cicero_nopress,dipnet,0,3,10,0,2,18,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,3,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,4,7,18,25,19,24,23,31,9,14,24,48,10,22
run_multi_block8_shift0_seed8000_v2,8000,8,0,multi,AUSTRIA,consistent,dipnet,stop_after_W1913A,W1913A,59,consistent,searchbot,dipnet,searchbot,cicero_nopress,consistent,dipnet,6,0,0,16,11,1,0,0.086957,0.000000,0.000000,0.618357,0.292271,0.002415,0.000000,0,0,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,50,60,10,28,15,18,60,70,51,68,30,37,3,9
run_multi_block8_shift1_seed8001_v2,8001,8,1,multi,AUSTRIA,consistent,dipnet,stop_after_W1913A,W1913A,54,dipnet,cicero_nopress,searchbot,cicero_nopress,consistent,dipnet,searchbot,1,0,3,17,12,0,1,0.002252,0.000000,0.020270,0.650901,0.324324,0.000000,0.002252,0,2,0,0,0,2,1,0,0,1,1,0,0,5,2,0,0,3,0,0,0,1,0,0,1,2,1,0,15,30,13,21,15,44,76,109,49,108,9,20,17,39
run_multi_block8_shift2_seed8002_v2,8002,8,2,multi,AUSTRIA,consistent,dipnet,max_phases,F1913R,60,searchbot,consistent,cicero_nopress,consistent,dipnet,searchbot,cicero_nopress,0,7,5,13,0,9,0,0.000000,0.151235,0.077160,0.521605,0.000000,0.250000,0.000000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,4,5,42,63,41,47,59,75,13,16,51,77,13,18
run_multi_block4_shift1_seed4001_v2,4001,4,1,multi,AUSTRIA,consistent,dipnet,solo_18sc_ITALY,F1913R,56,cicero_nopress,dipnet,searchbot,searchbot,consistent,cicero_nopress,consistent,0,0,3,13,18,0,0,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,0,0,0,0,0,1,0,0,6,1,0,5,9,1,0,0,0,0,0,0,3,2,0,0,0,0,0,7,7,8,8,51,83,29,103,70,94,22,43,10,33
run_multi_block8_shift3_seed8003_v2,8003,8,3,multi,AUSTRIA,consistent,dipnet,stop_after_W1913A,W1913A,57,cicero_nopress,dipnet,consistent,dipnet,searchbot,cicero_nopress,consistent,0,0,16,1,7,5,5,0.000000,0.000000,0.719101,0.002809,0.137640,0.070225,0.070225,0,2,0,0,0,2,0,0,0,0,0,0,1,2,5,0,1,0,2,0,0,1,0,0,0,1,0,0,5,17,11,29,52,64,34,56,29,52,27,44,58,74
run_multi_block4_shift2_seed4002_v2,4002,4,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_GERMANY,F1907R,30,dipnet,consistent,cicero_nopress,cicero_nopress,searchbot,dipnet,searchbot,0,1,2,19,5,0,7,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,10,16,18,14,14,37,52,20,30,8,10,19,39
run_multi_block9_shift0_seed9000_v2,9000,9,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_AUSTRIA,F1913R,59,searchbot,cicero_nopress,dipnet,consistent,dipnet,consistent,cicero_nopress,18,5,4,7,0,0,0,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,70,125,23,35,47,68,31,66,6,8,18,35,11,15
run_multi_block9_shift2_seed9002_v2,9002,9,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_FRANCE,F1910M,44,cicero_nopress,searchbot,consistent,dipnet,consistent,dipnet,searchbot,15,0,18,0,1,0,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,2,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,36,56,10,15,35,45,24,24,20,28,10,30,6,15
run_multi_block9_shift1_seed9001_v2,9001,9,1,multi,AUSTRIA,consistent,dipnet,max_phases,F1913R,60,consistent,dipnet,searchbot,cicero_nopress,searchbot,cicero_nopress,dipnet,0,0,8,12,14,0,0,0.000000,0.000000,0.158416,0.356436,0.485149,0.000000,0.000000,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,1,0,2,1,2,0,0,0,0,0,4,6,10,10,49,76,62,70,63,95,15,29,18,45
run_multi_block4_shift3_seed4003_v2,4003,4,3,multi,AUSTRIA,consistent,dipnet,stop_after_W1913A,W1913A,59,consistent,searchbot,dipnet,dipnet,cicero_nopress,consistent,cicero_nopress,0,15,0,0,2,17,0,0.000000,0.434363,0.000000,0.000000,0.007722,0.557915,0.000000,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,5,5,83,112,18,32,11,17,40,57,53,118,11,14
run_multi_block9_shift3_seed9003_v2,9003,9,3,multi,AUSTRIA,consistent,dipnet,solo_18sc_FRANCE,F1910R,44,dipnet,consistent,cicero_nopress,searchbot,cicero_nopress,searchbot,consistent,0,0,18,0,8,2,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,3,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,8,17,10,19,44,51,16,19,30,54,16,64,15,33
run_multi_block5_shift0_seed5000_v2,5000,5,0,multi,AUSTRIA,consistent,dipnet,solo_18sc_RUSSIA,F1912R,53,dipnet,searchbot,consistent,cicero_nopress,consistent,cicero_nopress,searchbot,0,1,10,0,1,18,4,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,1,0,0,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,8,32,40,50,58,7,13,32,41,39,61,31,41
run_multi_block5_shift1_seed5001_v2,5001,5,1,multi,AUSTRIA,consistent,dipnet,max_phases,S1919M,60,consistent,dipnet,cicero_nopress,searchbot,cicero_nopress,searchbot,dipnet,6,0,17,0,10,1,0,0.084507,0.000000,0.678404,0.000000,0.234742,0.002347,0.000000,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,6,0,0,0,2,0,0,0,1,0,0,83,119,10,10,118,283,7,15,85,141,28,41,4,23
run_multi_block5_shift2_seed5002_v2,5002,5,2,multi,AUSTRIA,consistent,dipnet,solo_18sc_FRANCE,F1913M,59,cicero_nopress,consistent,searchbot,dipnet,searchbot,dipnet,consistent,0,0,18,0,0,0,16,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,0,0,1,0,0,1,4,2,0,6,5,0,0,1,4,1,0,0,0,1,1,0,2,0,0,13,20,16,30,49,77,41,83,29,48,5,12,70,84
run_multi_block5_shift3_seed5003_v2,5003,5,3,multi,AUSTRIA,consistent,dipnet,max_phases,S1913R,60,searchbot,cicero_nopress,dipnet,consistent,dipnet,consistent,cicero_nopress,0,15,0,4,0,13,2,0.000000,0.543478,0.000000,0.038647,0.000000,0.408213,0.009662,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,2,2,56,70,7,13,47,65,15,28,61,102,30,36
